T24,T30,T50,P30,Ps30,phi,NRf,BPR,htBleed,w31,w32
0.2710843373494072,0.3310439560439562,0.3679945982444295,0.575367647058826,0.36526946107784397,0.5987124463519393,0.2794117647058556,0.3736052327818413,0.3333333333333357,0.5905511811023629,0.6122618061309026
0.49096385542168264,0.762820512820511,0.4584740040513182,0.5790441176470722,0.37724550898203546,0.5836909871244558,0.35294117647026724,0.3959215082724157,0.3333333333333357,0.5669291338582667,0.5835404584368931
0.4548192771084416,0.4081959706959708,0.31769074949358256,0.6746323529411882,0.3532934131736525,0.695278969957073,0.3676470588234224,0.39976914197768565,0.5,0.6062992125984223,0.6905550952775457
0.17469879518071707,0.3903388278388249,0.2440918298446988,0.7849264705882462,0.2275449101796383,0.8025751072961214,0.1911764705882888,0.32781839168911375,0.25,0.7244094488188999,0.7330847832090583
0.3644578313252964,0.3381410256410291,0.2938892640108044,0.777573529411768,0.2874251497005993,0.6609442060085797,0.14705882352927802,0.2966525586764206,0.1666666666666714,0.6614173228346445,0.7901132283899486
0.41566265060242813,0.4281135531135547,0.35330857528697024,0.6783088235294201,0.37724550898203546,0.6545064377682479,0.25,0.2997306656406309,0.3333333333333357,0.5196850393700778,0.6104667219000319
0.4487951807228967,0.2804487179487154,0.32680621201890503,0.6985294117647243,0.2634730538922163,0.6545064377682479,0.23529411764684482,0.2851096575605965,0.4166666666666714,0.677165354330711,0.694973764153552
0.5060240963855449,0.3418040293040292,0.5072586090479412,0.53125,0.3293413173652695,0.5965665236051478,0.29411764705855603,0.37552904963447276,0.3333333333333357,0.6456692913385851,0.5328638497652562
0.25903614457831736,0.2612179487179489,0.23700202565833806,0.748161764705884,0.15568862275448936,0.8927038626609516,0.20588235294098922,0.2851096575605965,0.4166666666666714,0.8188976377952777,0.6014913007456499
0.43373493975903443,0.4123168498168468,0.16711681296421332,0.689338235294116,0.24550898203592553,0.7639484978540736,0.1323529411756681,0.34551750673335846,0.25,0.6299212598425186,0.709196354598177
0.36144578313252396,0.4732142857142847,0.32731262660364635,0.4871323529411882,0.21556886227545036,0.6931330472102957,0.25,0.34898037706810214,0.3333333333333357,0.7716535433070852,0.5041425020712467
0.1475903614457934,0.2225274725274744,0.3165091154625266,0.639705882352942,0.2514970059880248,0.6931330472102957,0.17647058823513362,0.504424778761063,0.25,0.5984251968503926,0.7375034520850576
0.5060240963855449,0.5428113553113576,0.5857528696826471,0.590073529411768,0.4670658682634752,0.5085836909871091,0.38235294117612284,0.4732589457483698,0.5833333333333357,0.45669291338582596,0.3679922673294662
0.45783132530121406,0.5,0.5524983119513855,0.5533088235294059,0.5808383233532943,0.3798283261802595,0.3676470588234224,0.6514043863024241,0.4166666666666714,0.43307086614172974,0.4483568075117361
0.6265060240963862,0.5162545787545767,0.5349426063470624,0.42647058823530415,0.5628742514970071,0.4892703862660994,0.3676470588234224,0.4040015390534819,0.4166666666666714,0.4724409448818925,0.4141121237227239
0.3072289156626482,0.3168498168498175,0.4772113436866974,0.5422794117647101,0.4071856287425142,0.5557939914162944,0.3382352941175668,0.3986148518660997,0.5833333333333357,0.5826771653543332,0.6155758077879057
0.5662650602409656,0.2513736263736277,0.4677582714382176,0.545955882352942,0.37724550898203546,0.5429184549356307,0.2794117647058556,0.43247402847249106,0.4166666666666714,0.5196850393700778,0.6031483015741514
0.6867469879518069,0.4876373626373649,0.8303511141120872,0.05147058823531836,0.6646706586826348,0.3562231759656669,0.5147058823527004,0.7776067718353303,0.6666666666666714,0.3070866141732296,0.1565865782932896
0.5271084337349521,0.5320512820512846,0.5099594868332211,0.6066176470588402,0.3952095808383227,0.5364806866952847,0.2794117647058556,0.6571758368603327,0.5,0.4803149606299222,0.4446285556476113
0.44578313253012425,0.3690476190476204,0.41525995948683203,0.45772058823530415,0.3592814371257518,0.695278969957073,0.3676470588234224,0.42400923432089854,0.4166666666666714,0.4881889763779519,0.49295774647887214
0.6656626506023997,0.5966117216117226,0.45526671168129695,0.19301470588237635,0.682634730538922,0.41201716738197547,0.691176470587834,0.679492112350907,0.5833333333333357,0.29921259842519987,0.3319524993095797
0.3644578313252964,0.4166666666666714,0.2967589466576612,0.7426470588235361,0.20359281437125532,0.7553648068669645,0.08823529411756681,0.239322816467876,0.25,0.7086614173228369,0.657000828500415
0.3313253012047994,0.3818681318681314,0.29574611748818214,0.6966911764706083,0.2275449101796383,0.6824034334763951,0.25,0.3836090804155461,0.3333333333333357,0.4960629921259887,0.7307373653686824
0.36144578313252396,0.2518315018315036,0.25422012153950035,0.825367647058826,0.24550898203592553,0.7489270386266043,0.2794117647058556,0.3031935359753817,0.1666666666666714,0.7007874015748037,0.7057442695388048
0.6325301204819027,0.5398351648351607,0.43838622552329554,0.4613970588235361,0.4730538922155709,0.4077253218884209,0.32352941176441163,0.47210465563678383,0.5833333333333357,0.5905511811023629,0.4620270643468629
0.24096385542168264,0.301739926739927,0.3656313301823104,0.689338235294116,0.2514970059880248,0.804721030042927,0.20588235294098922,0.2662562524047729,0.3333333333333357,0.8661417322834666,0.7966031483015712
0.3072289156626482,0.3141025641025621,0.25708980418636074,0.6580882352941302,0.13772455089820212,0.708154506437765,0.23529411764684482,0.406694882647173,0.3333333333333357,0.6299212598425186,0.6639049986191665
0.2259036144578488,0.6643772893772919,0.5305536799459851,0.4136029411764781,0.4071856287425142,0.5042918454935545,0.32352941176441163,0.5128895729126626,0.4166666666666714,0.5748031496062964,0.49171499585749956
0.7981927710843593,0.6611721611721606,0.6831532748143161,0.22426470588236214,0.7604790419161667,0.14163090128755584,0.5735294117644116,0.5590611773759164,0.6666666666666714,0.3149606299212593,0.46092239712786665
0.24096385542168264,0.2543498168498175,0.3094193112761623,0.6452205882352899,0.2874251497005993,0.8927038626609516,0.2205882352941444,0.3020392458637957,0.1666666666666714,0.5905511811023629,0.8612261806130945
0.9006024096385659,0.7518315018315036,0.7542201215395004,0.1893382352941444,0.7365269461077837,0.1716738197424803,0.47058823529368965,0.7345132743362868,0.6666666666666714,0.12598425196850016,0.1887600110466714
0.6807228915662904,0.5837912087912116,0.6779203241053366,0.24632352941176805,0.6766467065868227,0.24678111587982698,0.4852941176468448,0.6906502500961977,0.5833333333333357,0.322834645669289,0.22838994752830644
0.397590361445765,0.51739926739927,0.4145847400405138,0.4301470588235361,0.4131736526946099,0.6287553648068638,0.35294117647026724,0.5217391304347814,0.5,0.5118110236220481,0.40762220381110126
0.23795180722891018,0.3798076923076934,0.30688723835246634,0.5643382352941302,0.3952095808383227,0.6030042918454939,0.23529411764684482,0.4409388226240907,0.4166666666666714,0.7007874015748037,0.5459817729908849
0.41867469879517216,0.5824175824175839,0.5398379473328845,0.4209558823529562,0.49101796407185816,0.538626609442062,0.3382352941175668,0.5821469796075434,0.5,0.4803149606299222,0.5084230875448768
0.5542168674698758,0.5627289377289344,0.448683322079674,0.5238970588235361,0.38922155688622695,0.461373390557938,0.3382352941175668,0.4998076183147404,0.3333333333333357,0.5354330708661443,0.6169566418116474
0.4367469879518069,0.381639194139197,0.2869682646860241,0.7720588235294201,0.3353293413173617,0.8154506437768276,0.1911764705882888,0.38207002693344094,0.3333333333333357,0.4881889763779519,0.7473073736536904
0.36144578313252396,0.3731684981684964,0.38977042538824946,0.6746323529411882,0.14371257485030142,0.7274678111588031,0.3088235294117112,0.29511350519430835,0.25,0.4960629921259887,0.5810549571941479
0.2620481927710898,0.4022435897435912,0.3710330857528703,0.919117647058826,0.17964071856287234,0.7167381974248883,0.20588235294098922,0.22662562524048013,0.3333333333333357,0.692913385826774,0.8160729080364533
0.34337349397591765,0.435439560439562,0.4659014179608363,0.639705882352942,0.38922155688622695,0.663090128755357,0.32352941176441163,0.518661023470564,0.4166666666666714,0.6141732283464592,0.6593482463407909
0.24698795180722755,0.478479853479854,0.3642808912896669,0.5128676470588402,0.3712574850299397,0.5836909871244558,0.3088235294117112,0.4909580607926145,0.3333333333333357,0.5905511811023629,0.5106324219828764
0.6626506024096273,0.8015109890109855,0.7521944632005386,0.19117647058826037,0.7724550898203582,0.1995708154506417,0.544117647058556,0.7345132743362868,0.75,0.35433070866141847,0.4556752278376166
0.33734939759037275,0.3092948717948687,0.28781228899392275,0.6323529411764781,0.31137724550898227,0.8133047210300504,0.2205882352941444,0.4667179684494016,0.5,0.6062992125984223,0.6057718862192729
0.32228915662648205,0.4317765567765619,0.14550979068197023,0.7408088235294201,0.10179640718563121,0.7961373390557895,0.10294117646981249,0.28280107733743876,0.3333333333333357,0.6456692913385851,0.6471969069317893
0.4487951807228967,0.7266483516483504,0.5774814314652268,0.4136029411764781,0.5209580838323333,0.44206008583689993,0.38235294117612284,0.5659869180454109,0.4166666666666714,0.40944881889763707,0.46989781828224153
0.1475903614457934,0.1973443223443283,0.2395340985820411,0.7702205882353041,0.2634730538922163,0.8197424892703822,0.08823529411756681,0.22931896883416414,0.3333333333333357,0.7559055118110258,0.7271471969069339
0.44578313253012425,0.5396062271062263,0.49054692775151665,0.6727941176470722,0.6287425149700603,0.5021459227467773,0.32352941176441163,0.38168526356290755,0.5,0.4803149606299222,0.6070146368406526
0.6204819277108413,0.3960622710622701,0.6250844024307902,0.38786764705882604,0.49101796407185816,0.577253218884124,0.3088235294117112,0.4043863024240082,0.3333333333333357,0.4881889763779519,0.5922397127865224
0.25301204819274403,0.3994963369963358,0.3998987170830546,0.5625000000000142,0.49101796407185816,0.6373390557939871,0.2794117647058556,0.4971142747210493,0.4166666666666714,0.4803149606299222,0.4373101353217308
0.5030120481927725,0.2809065934065913,0.3053679945982424,0.5330882352941302,0.3353293413173617,0.5965665236051478,0.3676470588234224,0.47210465563678383,0.4166666666666714,0.5275590551181111,0.6538249102457883
0.6144578313252964,0.4635989010988979,0.5624577987846031,0.435661764705884,0.5149700598802411,0.42274678111587605,0.35294117647026724,0.39938437860715226,0.5,0.42519685039370003,0.6289698978182798
0.21385542168673055,0.3935439560439562,0.21286293045239546,0.6250000000000142,0.2694610778443085,0.759656652360519,0.29411764705855603,0.2958830319353609,0.25,0.7952755905511815,0.7949461474730697
0.4487951807228967,0.6130952380952408,0.5281904118838625,0.5091911764706083,0.41916167664670567,0.43133047210301356,0.2794117647058556,0.48941900731050225,0.4166666666666714,0.543307086614174,0.5564761115713921
0.5873493975903443,0.6069139194139197,0.5800135043889263,0.485294117647058,0.5688622754490993,0.36909871244634473,0.397058823529278,0.5917660638707218,0.4166666666666714,0.5669291338582667,0.3809721071527221
0.22891566265059282,0.1742216117216131,0.21134368669817505,0.575367647058826,0.42514970059880497,0.7424892703862582,0.2794117647058556,0.37860715659869015,0.3333333333333357,0.4724409448818925,0.6717757525545451
0.33734939759037275,0.5970695970695985,0.4341661039837952,0.53125,0.2994011976047908,0.611587982832603,0.23529411764684482,0.3201231242785667,0.5,0.6062992125984223,0.5799502899751445
0.4397590361445509,0.4049908424908466,0.3347400405131644,0.6341911764705941,0.2874251497005993,0.538626609442062,0.2205882352941444,0.5394382454790332,0.25,0.5669291338582667,0.5553714443523887
0.5542168674698758,0.6446886446886495,0.5621201890614458,0.3823529411764781,0.6227544910179645,0.30472103004291284,0.41176470588197844,0.601000384763374,0.5833333333333357,0.29133858267716306,0.41383595691797836
0.42469879518071707,0.6005036630036642,0.39095205941931255,0.47977941176471006,0.4610778443113759,0.5879828326180103,0.35294117647026724,0.5332820315505984,0.4166666666666714,0.5354330708661443,0.3374758354045859
0.6596385542168548,0.3756868131868174,0.4880148548278207,0.4375,0.44910179640718795,0.6523605150214564,0.3088235294117112,0.5498268564832642,0.5,0.5669291338582667,0.5838166252416386
0.9096385542168832,0.5686813186813211,0.8065496286293055,0.1176470588235361,0.7365269461077837,0.1180257510729632,0.647058823529278,0.7345132743362868,0.8333333333333357,0.26771653543306684,0.28113780723557014
0.3072289156626482,0.3150183150183139,0.3541525995948689,0.6985294117647243,0.2994011976047908,0.5557939914162944,0.20588235294098922,0.26779530588688516,0.3333333333333357,0.5275590551181111,0.6868268434134208
0.5843373493975719,0.6838369963369999,0.46303173531397945,0.4448529411764923,0.44910179640718795,0.37768240343348225,0.397058823529278,0.549442093112738,0.5,0.4724409448818925,0.3847003590168434
0.7500000000000284,0.6298076923076934,0.9390614449696173,0.21507352941178226,0.8622754491017943,0.2446351931330497,0.5147058823527004,0.8649480569449821,0.6666666666666714,0.06299212598425186,0.193316763325047
0.7439759036144551,0.8539377289377299,0.7191087103308575,0.2904411764705941,0.8323353293413192,0.29613733905580375,0.4264705882351336,0.6533282031550627,0.6666666666666714,0.27559055118110365,0.18806959403479695
0.5542168674698758,0.478479853479854,0.40259959486833097,0.4466911764706083,0.5928143712574858,0.4356223175965681,0.2794117647058556,0.49865332820315444,0.5833333333333357,0.4724409448818925,0.4681027340513637
